zip	latitude	longitude
29635	35.1	-82.6
29636	34.8	-82.3
29638	34.3	-82.3
29639	34.3	-82.4
29640	34.8	-82.6
29641	34.8	-82.7
29642	34.8	-82.6
29643	34.5	-83.0
29644	34.7	-82.2
29645	34.6	-82.1
29646	34.2	-82.2
29647	34.2	-82.2
29648	34.2	-82.2
29649	34.2	-82.2
29650	34.9	-82.3
29651	34.9	-82.2
29652	34.9	-82.2
29653	34.3	-82.2
29654	34.4	-82.4
29655	34.3	-82.7
29656	34.6	-82.8
29657	34.8	-82.7
29658	34.8	-83.3
29659	34.2	-82.6
29661	35.0	-82.5
29662	34.8	-82.3
29664	34.9	-83.1
29665	34.7	-82.9
29666	34.2	-82.0
29667	34.8	-82.8
29669	34.6	-82.5
29670	34.6	-82.7
29671	34.9	-82.7
29672	34.8	-82.9
29673	34.7	-82.5
29675	34.8	-83.1
29676	34.9	-83.0
29677	34.6	-82.8
29678	34.7	-82.9
29679	34.7	-83.0
29680	34.7	-82.3
29681	34.8	-82.3
29682	34.8	-82.8
29683	35.0	-82.5
29684	34.4	-82.7
29685	35.0	-82.8
29686	34.9	-83.0
29687	34.9	-82.3
29688	35.0	-82.4
29689	34.5	-82.9
29690	35.0	-82.4
29691	34.8	-83.1
29692	34.4	-82.3
29693	34.7	-83.2
29695	34.3	-82.2
29696	34.8	-83.0
29697	34.6	-82.5
29702	35.1	-81.5
29703	35.1	-81.2
29704	34.9	-80.9
29706	34.7	-81.2
29707	35.0	-80.9
29708	35.1	-81.0
29709	34.7	-80.1
29710	35.1	-81.2
29712	34.8	-81.0
29714	34.7	-80.9
29715	35.0	-80.9
29716	35.0	-80.9
29717	35.0	-81.4
29718	34.7	-80.4
29720	34.7	-80.8
29721	34.7	-80.8
29722	34.8	-80.7
29724	34.8	-81.0
29726	34.9	-81.2
29727	34.7	-80.2
29728	34.8	-80.4
29729	34.7	-81.0
29730	34.9	-81.0
29731	35.0	-81.2
29732	35.0	-81.0
29733	35.0	-81.2
29734	35.0	-81.2
29741	34.7	-80.2
29742	34.9	-81.4
29743	35.0	-81.4
29744	34.9	-80.8
29745	35.0	-81.2
29801	33.6	-81.7
29802	33.6	-81.7
29803	33.5	-81.7
29804	33.5	-81.6
29805	33.7	-81.6
29808	33.5	-81.6
29809	33.4	-81.7
29810	33.0	-81.3
29812	33.2	-81.4
29813	33.3	-81.2
29816	33.5	-81.9
29817	33.4	-81.3
29819	34.0	-82.2
29821	33.7	-82.1
29822	33.5	-81.9
29824	33.8	-82.0
29826	33.4	-81.4
29827	33.0	-81.3
29828	33.5	-81.8
29829	33.6	-81.8
29831	33.3	-81.8
29832	33.8	-81.8
29834	33.5	-81.8
29835	33.9	-82.3
29836	33.1	-81.5
29838	33.7	-82.2
29839	33.5	-81.6
29840	34.0	-82.5
29841	33.5	-81.9
29842	33.5	-81.9
29843	33.2	-81.2
29844	33.8	-82.2
29845	33.8	-82.2
29846	33.0	-81.2
29847	33.7	-81.9
29848	34.0	-82.3
29849	33.1	-81.2
29850	33.6	-81.8
29851	33.5	-81.8
29853	33.4	-81.4
29856	33.5	-81.5
29860	33.6	-82.0
29861	33.5	-82.0
29899	33.8	-82.3
29901	32.4	-80.6
29902	32.4	-80.7
29903	32.4	-80.7
29904	32.4	-80.7
29905	32.3	-80.7
29906	32.4	-80.8
29907	32.4	-80.7
29909	32.3	-80.8
29910	32.3	-80.9
29911	32.9	-81.2
29912	32.6	-80.9
29913	32.9	-81.1
29914	32.6	-80.7
29915	32.1	-80.9
29916	32.7	-81.0
29918	32.7	-81.2
29920	32.4	-80.5
29921	32.7	-81.2
29922	32.6	-81.2
29923	32.9	-81.2
29924	32.9	-81.1
29925	32.2	-80.8
29926	32.2	-80.7
29927	32.3	-81.1
29928	32.2	-80.8
29929	33.0	-80.9
29931	32.6	-80.7
29932	32.8	-81.2
29933	32.9	-81.0
29934	32.6	-81.1
29935	32.4	-80.7
29936	32.5	-81.0
29938	32.4	-80.7
29939	32.7	-81.2
29940	32.6	-80.7
29941	32.5	-80.8
29943	32.5	-81.2
29944	32.8	-81.0
29945	32.6	-80.8
30002	33.8	-84.3
30003	34.0	-84.0
30004	34.1	-84.3
30005	34.1	-84.2
30006	34.0	-84.5
30007	33.9	-84.6
30008	33.9	-84.6
30009	34.1	-84.3
30010	34.0	-84.0
30011	34.0	-83.8
30012	33.7	-84.0
30013	33.6	-84.0
30014	33.5	-83.8
30015	33.6	-83.9
30016	33.5	-83.9
30017	33.9	-84.0
30018	33.7	-83.8
30019	34.0	-83.9
30021	33.8	-84.2
30022	34.0	-84.2
30023	34.1	-84.3
30024	34.0	-84.0
30025	33.7	-83.7
30026	34.0	-84.1
30028	34.3	-84.2
30029	34.0	-84.1
30030	33.8	-84.3
30031	33.8	-84.3
30032	33.7	-84.3
30033	33.8	-84.3
30034	33.7	-84.2
30035	33.7	-84.2
30036	33.8	-84.3
30037	33.8	-84.3
30038	33.7	-84.2
30039	33.8	-84.0
30040	34.2	-84.2
30041	34.2	-84.1
30042	33.9	-84.1
30043	34.0	-84.0
30044	33.9	-84.1
30045	33.9	-84.0
30046	33.9	-84.0
30047	33.9	-84.1
30048	34.0	-84.0
30049	33.9	-84.0
30052	33.9	-83.9
30054	33.7	-83.9
30055	33.4	-83.8
30056	33.5	-83.7
30058	33.7	-84.1
30060	33.9	-84.5
30061	33.9	-84.6
30062	34.0	-84.5
30063	34.0	-84.5
30064	33.9	-84.6
30065	33.9	-84.6
30066	34.0	-84.5
30067	33.9	-84.5
30068	34.0	-84.4
30069	33.9	-84.6
30070	33.6	-83.9
30071	33.9	-84.2
30072	33.8	-84.2
30074	33.7	-84.1
30075	34.0	-84.4
30076	34.0	-84.3
30077	34.0	-84.4
30078	33.9	-84.0
30079	33.8	-84.3
30080	33.9	-84.5
30081	33.9	-84.7
30082	33.9	-84.5
30083	33.8	-84.2
30084	33.9	-84.2
30085	33.9	-84.2
30086	33.9	-84.1
30087	33.8	-84.2
30088	33.8	-84.2
30090	34.0	-84.5
30091	34.0	-84.0
30092	34.0	-84.2
30093	33.9	-84.2
30094	33.6	-84.1
30095	34.0	-84.1
30096	34.0	-84.2
30097	34.0	-84.1
30098	34.0	-84.0
30099	34.0	-84.1
30101	34.1	-84.6
30102	34.1	-84.6
30103	34.4	-84.9
30104	34.1	-85.1
30105	34.4	-85.2
30106	33.8	-84.6
30107	34.3	-84.4
30108	33.5	-85.3
30109	33.7	-85.1
30110	33.7	-85.1
30111	33.9	-84.6
30112	33.6	-85.1
30113	33.8	-85.2
30114	34.3	-84.5
30115	34.2	-84.4
30116	33.6	-85.0
30117	33.6	-85.1
30118	33.6	-85.1
30119	33.6	-85.1
30120	34.2	-84.8
30121	34.2	-84.8
30122	33.8	-84.6
30123	34.2	-84.8
30124	34.1	-85.3
30125	34.0	-85.2
30126	33.8	-84.6
30127	33.9	-84.7
30129	34.3	-85.2
30132	33.9	-84.8
30133	33.7	-84.7
30134	33.8	-84.7
30135	33.7	-84.7
30137	34.1	-84.8
30138	33.9	-85.4
30139	34.4	-84.7
30140	33.9	-85.2
30141	33.9	-84.8
30142	34.2	-84.5
30143	34.5	-84.5
30144	34.0	-84.6
30145	34.3	-85.0
30146	34.2	-84.5
30147	34.2	-85.2
30148	34.4	-84.3
30149	34.3	-85.2
30150	33.6	-85.2
30151	34.4	-84.4
30152	34.0	-84.7
30153	34.0	-85.1
30154	33.8	-84.7
30156	34.0	-84.6
30157	33.9	-84.9
30160	34.0	-84.6
30161	34.3	-85.1
30162	34.3	-85.2
30163	34.3	-85.2
30164	34.3	-85.2
30165	34.3	-85.2
30168	33.8	-84.6
30169	34.2	-84.5
30170	33.4	-85.2
30171	34.3	-84.7
30172	34.3	-85.2
30173	34.2	-85.1
30175	34.5	-84.5
30176	33.8	-85.3
30177	34.4	-84.4
30178	34.1	-85.0
30179	33.8	-85.0
30180	33.7	-84.9
30182	33.7	-85.2
30183	34.3	-84.6
30184	34.3	-84.7
30185	33.5	-84.9
30187	33.7	-84.9
30188	34.1	-84.5
30189	34.1	-84.6
30204	33.0	-84.2
30205	33.3	-84.5
30206	33.1	-84.4
30212	33.3	-84.3
30213	33.6	-84.6
30214	33.5	-84.5
30215	33.4	-84.5
30216	33.2	-83.9
30217	33.3	-85.1
30218	33.1	-84.6
30220	33.2	-84.8
30222	33.0	-84.7
30223	33.3	-84.3
30224	33.2	-84.3
30228	33.4	-84.3
30229	33.2	-84.6
30230	33.2	-84.9
30233	33.3	-84.0
30234	33.3	-84.0
30236	33.5	-84.4
30237	33.5	-84.4
30238	33.5	-84.4
30240	33.0	-85.1
30241	33.0	-85.0
30248	33.3	-84.1
30250	33.4	-84.3
30251	33.2	-84.7
30252	33.5	-84.1
30253	33.5	-84.2
30256	33.0	-84.3
30257	33.1	-84.2
30258	33.0	-84.5
30259	33.3	-84.8
30260	33.6	-84.3
30261	33.0	-85.0
30263	33.4	-84.8
30264	33.4	-84.8
30265	33.4	-84.7
30266	33.3	-84.3
30268	33.5	-84.7
30269	33.4	-84.6
30270	33.4	-84.6
30271	33.4	-84.8
30272	33.6	-84.5
30273	33.6	-84.3
30274	33.6	-84.4
30275	33.4	-84.9
30276	33.3	-84.6
30277	33.4	-84.7
30281	33.6	-84.2
30284	33.3	-84.3
30285	33.0	-84.2
30286	32.9	-84.3
30287	33.5	-84.4
30288	33.6	-84.3
30289	33.3	-84.6
30290	33.5	-84.6
30291	33.6	-84.5
30292	33.2	-84.4
30293	33.0	-84.6
30294	33.6	-84.3
30295	33.1	-84.3
30296	33.6	-84.4
30297	33.6	-84.4
30298	33.5	-84.4
30301	33.8	-84.5
30302	33.7	-84.4
30303	33.8	-84.4
30304	33.8	-84.4
30305	33.8	-84.4
30306	33.8	-84.4
30307	33.8	-84.3
30308	33.8	-84.4
30309	33.8	-84.4
30310	33.7	-84.4
30311	33.7	-84.5
30312	33.7	-84.4
30313	33.8	-84.4
30314	33.8	-84.4
30315	33.7	-84.4
30316	33.7	-84.3
30317	33.7	-84.3
30318	33.8	-84.4
30319	33.9	-84.3
30320	33.7	-84.4
30321	33.7	-84.4
30322	33.8	-84.3
30324	33.8	-84.4
30325	33.8	-84.5
30326	33.8	-84.4
30327	33.9	-84.4
30328	33.9	-84.4
30329	33.8	-84.3
30331	33.7	-84.5
30332	33.8	-84.4
30333	33.9	-84.1
30334	33.7	-84.4
30336	33.7	-84.6
30337	33.6	-84.5
30338	34.0	-84.3
30339	33.9	-84.5
30340	33.9	-84.3
30341	33.9	-84.3
30342	33.9	-84.4
30343	33.7	-84.4
30344	33.7	-84.4
30345	33.9	-84.3
30346	33.9	-84.3
30348	33.8	-84.5
30349	33.6	-84.5
30350	34.0	-84.3
30353	33.7	-84.4
30354	33.7	-84.4
30355	33.8	-84.5
30356	33.9	-84.1
30357	33.8	-84.5
30358	33.7	-84.4
30359	33.9	-84.1
30360	33.9	-84.3
30361	33.8	-84.5
30362	33.9	-84.1
30363	33.8	-84.4
30364	33.8	-84.5
30366	33.9	-84.1
30368	33.8	-84.5
30369	33.8	-84.5
30370	33.7	-84.4
30371	33.8	-84.5
30374	33.7	-84.4
30375	33.8	-84.5
30377	33.8	-84.5
30378	33.8	-84.5
30380	33.8	-84.5
30384	33.8	-84.5
30385	33.8	-84.5
30388	33.8	-84.5
30392	33.7	-84.4
30394	33.7	-84.4
30396	33.8	-84.5
30398	33.8	-84.5
30401	32.6	-82.3
30410	32.2	-82.5
30411	32.1	-82.8
30412	32.1	-82.5
30413	32.9	-82.5
30414	32.2	-82.0
30415	32.3	-81.6
30417	32.2	-81.9
30420	32.3	-82.1
30421	32.2	-82.1
30423	32.2	-81.8
30424	32.6	-81.7
30425	32.7	-82.1
30426	33.0	-81.7
30427	31.9	-81.9
30428	32.2	-82.7
30429	32.2	-81.9
30434	33.0	-82.4
30436	32.2	-82.3
30438	32.2	-82.0
30439	32.4	-82.1
30441	32.9	-82.2
30442	32.8	-82.0
30445	32.2	-82.6
30446	32.6	-81.5
30447	32.5	-82.5
30448	32.5	-82.4
30449	32.5	-81.5
30450	32.6	-81.9
30451	32.4	-82.0
30452	32.3	-81.9
30453	32.1	-82.1
30454	32.4	-82.7
30455	32.7	-81.8
30456	33.0	-81.8
30457	32.4	-82.6
30458	32.4	-81.8
30459	32.4	-81.8
30460	32.4	-81.8
30461	32.5	-81.7
30464	32.4	-82.2
30467	32.7	-81.6
30470	32.3	-82.6
30471	32.6	-82.2
30473	32.0	-82.5
30474	32.2	-82.4
30475	32.2	-82.4
30477	32.9	-82.4
30499	32.1	-82.1
30501	34.3	-83.8
30502	34.2	-83.8
30503	34.3	-84.0
30504	34.3	-83.9
30506	34.4	-83.9
30507	34.3	-83.8
30510	34.5	-83.6
30511	34.5	-83.5
30512	34.9	-84.0
30513	34.9	-84.3
30514	34.9	-84.0
30515	34.0	-84.0
30516	34.4	-83.0
30517	34.1	-83.8
30518	34.1	-84.0
30519	34.1	-83.9
30520	34.3	-83.1
30521	34.4	-83.3
30522	34.8	-84.4
30523	34.6	-83.5
30525	34.9	-83.4
30527	34.5	-83.8
30528	34.6	-83.8
30529	34.2	-83.4
30530	34.2	-83.4
30531	34.5	-83.5
30533	34.5	-84.0
30534	34.5	-84.2
30535	34.6	-83.6
30536	34.7	-84.4
30537	35.0	-83.3
30538	34.5	-83.3
30539	34.7	-84.5
30540	34.7	-84.5
30541	34.9	-84.5
30542	34.2	-83.9
30543	34.3	-83.7
30545	34.7	-83.7
30546	34.9	-83.7
30547	34.4	-83.5
30548	34.1	-83.8
30549	34.1	-83.6
30552	34.8	-83.4
30553	34.5	-83.1
30554	34.4	-83.7
30555	35.0	-84.4
30557	34.5	-83.2
30558	34.3	-83.6
30559	34.9	-84.3
30560	34.9	-84.2
30562	34.9	-83.4
30563	34.6	-83.5
30564	34.4	-83.9
30565	34.1	-83.4
30566	34.2	-83.9
30567	34.2	-83.7
30568	35.0	-83.4
30571	34.7	-83.7
30572	34.7	-84.0
30573	34.7	-83.4
30575	34.2	-83.7
30576	34.8	-83.4
30577	34.6	-83.3
30580	34.7	-83.4
30581	34.8	-83.4
30582	35.0	-83.9
30597	34.5	-84.0
30598	34.6	-83.4
30599	34.2	-83.5
30601	34.0	-83.4
30602	33.9	-83.4
30603	34.0	-83.4
30604	33.9	-83.4
30605	33.9	-83.4
30606	33.9	-83.4
30607	34.0	-83.4
30608	33.9	-83.4
30609	33.9	-83.4
30612	33.9	-83.4
30619	33.9	-83.2
30620	33.9	-83.7
30621	33.8	-83.5
30622	33.9	-83.5
30623	33.7	-83.5
30624	34.2	-83.0
30625	33.5	-83.3
30627	34.0	-83.0
30628	34.0	-83.2
30629	34.1	-83.1
30630	33.9	-83.2
30631	33.6	-82.9
30633	34.2	-83.3
30634	34.2	-82.9
30635	34.1	-82.8
30638	33.8	-83.4
30639	34.3	-83.1
30641	33.8	-83.6
30642	33.6	-83.2
30643	34.4	-82.9
30645	33.8	-83.5
30646	34.0	-83.3
30647	34.2	-83.3
30648	33.9	-83.1
30650	33.6	-83.5
30655	33.8	-83.7
30656	33.8	-83.7
30660	33.8	-83.0
30662	34.3	-83.1
30663	33.6	-83.6
30664	33.6	-82.8
30665	33.5	-83.1
30666	34.0	-83.6
30667	33.8	-83.1
30668	33.9	-82.7
30669	33.6	-83.1
30671	33.7	-83.2
30673	33.7	-82.7
30677	33.9	-83.4
30678	33.5	-83.1
30680	34.0	-83.7
30683	34.0	-83.3
30701	34.5	-84.9
30703	34.5	-85.0
30705	34.8	-84.8
30707	34.9	-85.3
30708	35.0	-84.7
30710	34.9	-84.9
30711	34.9	-84.8
30719	34.8	-85.0
30720	34.8	-85.0
30721	34.8	-84.9
30722	34.8	-85.0
30724	34.8	-84.8
30725	34.9	-85.4
30726	35.0	-85.1
30728	34.7	-85.3
30730	34.4	-85.4
30731	34.6	-85.5
30732	34.6	-84.7
30733	34.4	-85.0
30734	34.5	-84.7
30735	34.6	-84.9
30736	34.9	-85.2
30738	34.8	-85.5
30739	34.8	-85.2
30740	34.8	-85.1
30741	35.0	-85.3
30742	35.0	-85.2
30746	34.6	-85.0
30747	34.5	-85.3
30750	34.9	-85.4
30751	35.0	-84.7
30752	34.9	-85.5
30753	34.5	-85.3
30755	34.9	-85.0
30756	34.9	-85.0
30757	35.0	-85.4
30802	33.6	-82.3
30803	33.1	-82.5
30805	33.3	-82.2
30806	33.5	-82.5
30807	33.5	-82.6
30808	33.4	-82.4
30809	33.5	-82.1
30810	33.2	-82.6
30811	33.1	-82.2
30812	33.4	-82.0
30813	33.5	-82.2
30814	33.4	-82.3
30815	33.3	-82.1
30816	33.2	-82.2
30817	33.8	-82.4
30818	33.3	-82.3
30819	33.5	-82.6
30820	33.2	-82.7
30821	33.5	-82.7
30822	32.9	-81.9
30823	33.2	-82.5
30824	33.5	-82.5
30828	33.4	-82.6
30830	33.1	-82.0
30833	33.2	-82.4
30901	33.5	-82.0
30903	33.4	-82.1
30904	33.5	-82.0
30905	33.4	-82.1
30906	33.4	-82.0
30907	33.5	-82.1
30909	33.5	-82.1
30912	33.5	-82.0
30914	33.4	-82.1
30916	33.4	-82.1
30917	33.5	-82.2
30919	33.4	-82.1
30999	33.4	-82.1
31001	32.0	-83.3
31002	32.6	-82.6
31003	32.6	-83.2
31004	32.9	-83.8
31005	32.5	-83.6
31006	32.6	-84.2
31007	32.2	-83.9
31008	32.6	-83.8
31009	32.3	-83.0
31010	31.9	-83.8
31011	32.1	-83.1
31012	32.4	-83.2
31013	32.3	-83.7
31014	32.4	-83.3
31015	32.0	-83.8
31016	32.9	-84.1
31017	32.6	-83.2
31018	32.9	-82.6
31019	32.4	-83.1
31020	32.7	-83.5
31021	32.5	-82.9
31022	32.5	-83.1
31023	32.2	-83.2
31024	33.3	-83.4
31025	32.3	-83.7
31026	33.3	-83.4
31027	32.5	-82.9
31028	32.6	-83.7
31029	33.1	-83.9
31030	32.5	-83.9
31031	32.9	-83.3
31032	33.0	-83.5
31033	33.1	-83.4
31034	33.0	-83.2
31035	32.8	-82.7
31036	32.3	-83.5
31037	32.1	-82.9
31038	33.1	-83.6
31039	32.6	-84.4
31040	32.5	-82.9
31041	32.4	-84.2
31042	32.8	-83.2
31044	32.7	-83.4
31045	33.3	-82.8
31046	33.1	-83.8
31047	32.5	-83.6
31049	32.7	-82.5
31050	32.7	-84.0
31051	32.1	-83.9
31052	32.8	-83.8
31054	32.8	-83.2
31055	32.1	-82.9
31057	32.5	-83.9
31058	32.5	-84.4
31059	33.1	-83.2
31060	32.0	-83.1
31061	33.1	-83.2
31062	33.0	-83.2
31063	32.3	-84.0
31064	33.3	-83.7
31065	32.6	-83.2
31066	32.8	-84.0
31067	32.9	-82.9
31068	32.3	-84.1
31069	32.5	-83.7
31070	32.2	-83.7
31071	32.1	-83.5
31072	31.9	-83.6
31075	32.4	-83.0
31076	32.6	-84.1
31077	31.9	-83.2
31078	32.7	-84.0
31079	31.9	-83.4
31081	32.4	-84.3
31082	33.0	-82.8
31083	32.0	-82.8
31084	32.0	-83.6
31085	33.4	-83.6
31086	33.0	-83.9
31087	33.3	-83.1
31088	32.6	-83.6
31089	32.9	-82.8
31090	32.8	-83.1
31091	32.3	-83.7
31092	32.1	-83.8
31093	32.6	-83.6
31094	33.1	-82.8
31095	32.5	-83.7
31096	32.7	-82.7
31097	32.9	-84.2
31098	32.6	-83.6
31099	32.6	-83.7
31106	33.8	-84.5
31107	33.8	-84.5
31119	33.9	-84.1
31126	33.8	-84.5
31131	33.8	-84.5
31136	33.7	-84.4
31139	33.8	-84.5
31141	33.9	-84.1
31144	34.0	-84.6
31145	33.9	-84.1
31146	33.9	-84.1
31150	33.8	-84.5
31156	33.8	-84.5
31169	33.4	-84.6
31192	33.8	-84.5
31193	33.8	-84.5
31195	33.8	-84.5
31196	33.8	-84.5
31201	32.8	-83.6
31202	32.8	-83.6
31203	32.8	-83.7
31204	32.8	-83.7
31205	32.8	-83.7
31206	32.8	-83.7
31207	32.8	-83.6
31208	32.8	-83.7
31209	32.8	-83.7
31210	32.9	-83.7
31211	32.9	-83.6
31213	32.8	-83.6
31216	32.7	-83.7
31217	32.8	-83.6
31220	32.9	-83.8
31221	32.8	-83.6
31294	32.8	-83.6
31295	32.8	-83.6
31296	32.8	-83.7
31297	32.7	-83.7
31301	31.8	-81.6
31302	32.1	-81.3
31303	32.5	-81.3
31304	31.5	-81.4
31305	31.4	-81.4
31307	32.2	-81.4
31308	32.1	-81.5
31309	31.9	-81.4
31310	31.8	-81.4
31312	32.3	-81.4
31313	31.9	-81.6
31314	31.9	-81.6
31315	31.9	-81.6
31316	31.8	-81.7
31318	32.1	-81.4
31319	31.5	-81.4
31320	31.8	-81.4
31321	32.2	-81.7
31322	32.1	-81.3
31323	31.7	-81.5
31324	31.9	-81.3
31326	32.3	-81.2
31327	31.4	-81.3
31328	32.0	-80.9
31329	32.4	-81.4
31331	31.6	-81.4
31333	31.8	-81.6
31401	32.1	-81.1
31402	32.1	-81.1
31403	32.0	-81.1
31404	32.1	-81.0
31405	32.0	-81.1
31406	32.0	-81.1
31407	32.1	-81.2
31408	32.1	-81.2
31409	32.0	-81.2
31410	32.0	-81.0
31411	31.9	-81.0
31412	32.1	-81.1
31414	32.0	-81.1
31415	32.1	-81.1
31416	32.0	-81.0
31418	32.0	-81.1
31419	32.0	-81.2
31420	32.0	-81.1
31421	32.0	-81.1
31501	31.2	-82.4
31502	31.2	-82.4
31503	31.2	-82.4
31510	31.5	-82.5
31512	31.5	-83.0
31513	31.8	-82.3
31515	31.8	-82.3
31516	31.3	-82.3
31518	31.5	-82.2
31519	31.6	-82.9
31520	31.2	-81.5
31521	31.1	-81.5
31522	31.2	-81.4
31523	31.2	-81.5
31524	31.2	-81.5
31525	31.3	-81.5
31527	31.1	-81.4
31532	31.7	-82.8
31533	31.5	-82.8
31534	31.5	-82.8
31535	31.5	-82.9
31537	30.9	-82.0
31539	31.9	-82.6
31542	31.1	-82.1
31543	31.3	-82.0
31544	31.8	-83.0
31545	31.6	-81.9
31546	31.5	-81.8
31547	30.8	-81.6
31548	30.8	-81.7
31549	31.9	-82.7
31550	31.1	-82.6
31551	31.5	-82.2
31552	31.3	-82.6
31553	31.2	-82.0
31554	31.4	-82.6
31555	31.7	-82.0
31556	31.4	-82.1
31557	31.4	-82.1
31558	30.7	-81.5
31560	31.5	-82.0
31561	31.2	-81.3
31562	30.5	-82.0
31563	31.6	-82.2
31564	31.2	-82.5
31565	31.0	-81.6
31566	31.2	-81.8
31567	31.6	-82.7
31568	31.0	-81.8
31569	30.9	-81.7
31598	31.6	-81.9
31599	31.6	-81.9
31601	30.8	-83.3
31602	30.9	-83.3
31603	30.8	-83.3
31604	30.8	-83.3
31605	30.9	-83.2
31606	30.8	-83.2
31620	31.1	-83.4
31622	31.4	-83.2
31623	31.1	-82.6
31624	31.3	-82.7
31625	31.0	-83.5
31626	30.8	-83.8
31627	31.0	-83.4
31629	30.8	-83.7
31630	31.0	-82.9
31631	30.7	-82.6
31632	31.0	-83.4
31634	31.1	-82.8
31635	31.0	-83.1
31636	30.7	-83.2
31637	31.3	-83.4
31638	30.9	-83.5
31639	31.2	-83.2
31641	30.9	-83.1
31642	31.3	-82.9
31643	30.8	-83.6
31645	31.1	-83.2
31647	31.2	-83.4
31648	30.7	-83.0
31649	31.0	-83.0
31650	31.3	-83.0
31698	30.8	-83.3
31699	31.0	-83.2
31701	31.6	-84.2
31702	31.6	-84.2
31703	31.6	-84.2
31704	31.6	-84.1
31705	31.5	-84.1
31706	31.6	-84.2
31707	31.6	-84.2
31708	31.6	-84.1
31709	32.0	-84.2
31711	32.2	-84.2
31712	31.8	-83.7
31714	31.7	-83.7
31716	31.4	-84.1
31719	32.1	-84.3
31720	30.9	-83.7
31721	31.5	-84.3
31722	31.1	-83.6
31727	31.4	-83.5
31730	31.2	-84.2
31733	31.5	-83.6
31735	32.0	-84.0
31738	31.0	-83.9
31739	31.2	-84.1
31743	32.0	-84.0
31744	31.3	-83.9
31747	31.2	-83.6
31749	31.4	-83.4
31750	31.7	-83.2
31753	31.2	-83.9
31756	31.2	-84.0
31757	30.9	-83.9
31758	30.8	-84.0
31760	31.7	-83.4
31763	31.7	-84.2
31764	32.0	-84.1
31765	31.1	-84.1
31768	31.2	-83.8
31769	31.6	-83.2
31771	31.2	-83.7
31772	31.8	-84.0
31773	31.0	-84.1
31774	31.6	-83.3
31775	31.3	-83.6
31776	31.2	-83.8
31778	30.9	-83.7
31779	31.1	-84.2
31780	32.0	-84.4
31781	31.5	-83.8
31782	31.5	-84.2
31783	31.8	-83.5
31784	31.3	-84.0
31787	31.9	-84.2
31788	31.1	-83.7
31789	31.5	-83.7
31790	31.7	-83.6
31791	31.5	-83.9
31792	30.8	-84.0
31793	31.5	-83.6
31794	31.5	-83.5
31795	31.5	-83.6
31796	31.8	-83.9
31798	31.6	-83.1
31799	30.8	-84.0
31801	32.5	-84.6
31803	32.3	-84.5
31804	32.6	-84.9
31805	32.3	-84.8
31806	32.2	-84.3
31807	32.6	-84.8
31808	32.6	-85.0
31810	32.6	-84.6
31811	32.7	-84.9
31812	32.6	-84.5
31814	32.2	-84.8
31815	32.0	-84.8
31816	32.9	-84.6
31820	32.6	-84.9
31821	32.1	-85.0
31822	32.9	-84.9
31823	32.8	-84.8
31824	32.1	-84.5
31825	32.1	-84.7
31826	32.8	-84.7
31827	32.7	-84.5
31829	32.6	-84.7
31830	32.9	-84.7
31831	32.7	-84.7
31832	32.0	-84.6
31833	32.8	-85.1
31836	32.8	-84.6
31901	32.5	-85.0
31902	32.5	-85.0
31903	32.4	-84.9
31904	32.5	-85.0
31905	32.4	-84.9
31906	32.5	-84.9
31907	32.5	-84.9
31908	32.5	-84.9
31909	32.5	-84.9
31914	32.5	-84.9
31917	32.5	-84.9
31993	32.5	-85.0
31995	32.5	-85.0
31997	32.5	-84.9
31998	32.5	-84.9
31999	32.5	-85.0
32003	30.1	-81.7
32004	30.2	-81.4
32006	30.1	-81.7
32007	29.8	-81.6
32008	29.9	-82.9
32009	30.4	-82.0
32011	30.6	-81.8
32013	30.2	-83.3
32024	30.1	-82.7
32025	30.2	-82.6
32026	30.1	-82.2
32030	30.1	-81.8
32033	29.8	-81.5
32034	30.7	-81.5
32035	30.7	-81.5
32038	29.9	-82.7
32040	30.3	-82.2
32041	30.6	-81.6
32042	30.0	-82.1
32043	30.0	-81.8
32044	29.9	-82.1
32046	30.7	-81.9
32050	30.1	-81.9
32052	30.5	-82.9
32053	30.5	-83.1
32054	30.0	-82.4
32055	30.3	-82.6
32056	30.2	-82.6
32058	30.0	-82.1
32059	30.4	-83.3
32060	30.2	-83.0
32061	30.1	-82.5
32062	30.2	-83.0
32063	30.3	-82.1
32064	30.3	-83.0
32065	30.1	-81.8
32066	30.0	-83.1
32067	30.2	-81.7
32068	30.1	-81.9
32071	30.0	-82.9
32072	30.2	-82.4
32073	30.2	-81.7
32079	30.0	-81.8
32080	29.8	-81.3
32081	30.1	-81.4
32082	30.1	-81.4
32083	30.1	-82.2
32084	29.9	-81.4
32085	29.9	-81.4
32086	29.8	-81.3
32087	30.3	-82.3
32091	30.0	-82.1
32092	29.9	-81.5
32094	30.2	-82.9
32095	30.0	-81.4
32096	30.3	-82.8
32097	30.6	-81.6
32099	30.3	-81.8
32102	29.2	-81.5
32105	29.2	-81.4
32110	29.5	-81.3
32111	29.1	-82.0
32112	29.4	-81.6
32113	29.4	-82.1
32114	29.2	-81.0
32115	29.2	-81.0
32116	29.1	-81.0
32117	29.2	-81.1
32118	29.2	-81.0
32119	29.2	-81.0
32120	29.2	-81.0
32121	29.2	-81.0
32122	29.2	-81.0
32123	29.1	-81.0
32124	29.1	-81.1
32125	29.2	-81.0
